reef	dir	dist	dist_actual	site	site0	transect	meter_mark	sdepth_cm	stype
R2	S	100	112	R2S	R2S-100-LR	NS	37	0.6	NA
R2	S	100	113	R2S	R2S-100-LR	NS	38	0.3	NA
R2	S	100	114	R2S	R2S-100-LR	NS	39	0.2	NA
R2	S	100	115	R2S	R2S-100-LR	NS	40	0.5	Mixed
R2	S	100	116	R2S	R2S-100-LR	NS	41	0.3	NA
R2	S	100	117	R2S	R2S-100-LR	NS	42	0.4	NA
R2	S	100	118	R2S	R2S-100-LR	NS	43	0.5	NA
R2	S	100	119	R2S	R2S-100-LR	NS	44	0.2	NA
R2	S	100	120	R2S	R2S-100-LR	NS	45	0.5	Mixed
R2	S	100	121	R2S	R2S-100-LR	NS	46	0.3	NA
R2	S	100	122	R2S	R2S-100-LR	NS	47	0.5	NA
R2	S	100	123	R2S	R2S-100-LR	NS	48	0.4	NA
R2	S	100	124	R2S	R2S-100-LR	NS	49	0.4	NA
R2	S	100	125	R2S	R2S-100-LR	NS	50	0.3	Mixed
R2	S	200	175	R2S	R2S-200-LR	NS	0	0.2	Mixed
R2	S	200	176	R2S	R2S-200-LR	NS	1	0.4	NA
R2	S	200	177.1	R2S	R2S-200-LR	NS	2.1	0.2	NA
R2	S	200	178	R2S	R2S-200-LR	NS	3	0.3	NA
R2	S	200	179	R2S	R2S-200-LR	NS	4	1.2	NA
R2	S	200	180	R2S	R2S-200-LR	NS	5	0.5	Mixed
R2	S	200	181	R2S	R2S-200-LR	NS	6	0.7	NA
R2	S	200	182	R2S	R2S-200-LR	NS	7	0.5	NA
R2	S	200	183	R2S	R2S-200-LR	NS	8	0.2	NA
R2	S	200	184	R2S	R2S-200-LR	NS	9	0.2	NA
R2	S	200	185	R2S	R2S-200-LR	NS	10	0.6	Mixed
R2	S	200	186	R2S	R2S-200-LR	NS	11	0.9	NA
R2	S	200	187	R2S	R2S-200-LR	NS	12	0.4	NA
R2	S	200	188	R2S	R2S-200-LR	NS	13	0.6	NA
R2	S	200	189	R2S	R2S-200-LR	NS	14	0.4	NA
R2	S	200	190	R2S	R2S-200-LR	NS	15	0.5	Mixed
R2	S	200	191	R2S	R2S-200-LR	NS	16	0.7	NA
R2	S	200	192	R2S	R2S-200-LR	NS	17	0.3	NA
R2	S	200	193	R2S	R2S-200-LR	NS	18	0.6	NA
R2	S	200	194	R2S	R2S-200-LR	NS	19	0.4	NA
R2	S	200	195	R2S	R2S-200-LR	NS	20	0.6	Mixed
R2	S	200	196	R2S	R2S-200-LR	NS	21	0.8	NA
R2	S	200	197	R2S	R2S-200-LR	NS	22	0.6	NA
R2	S	200	198	R2S	R2S-200-LR	NS	23	0.3	NA
R2	S	200	199	R2S	R2S-200-LR	NS	24	0.2	NA
R2	S	200	200	R2S	R2S-200-LR	NS	25	0.3	Mixed
R2	S	200	201	R2S	R2S-200-LR	NS	26	0.2	NA
R2	S	200	202	R2S	R2S-200-LR	NS	27	0.7	NA
R2	S	200	203	R2S	R2S-200-LR	NS	28	1.5	NA
R2	S	200	204	R2S	R2S-200-LR	NS	29	0.6	NA
R2	S	200	205	R2S	R2S-200-LR	NS	30	0.7	Mixed
R2	S	200	206	R2S	R2S-200-LR	NS	31	0.3	NA
R2	S	200	207	R2S	R2S-200-LR	NS	32	0.8	NA
R2	S	200	208	R2S	R2S-200-LR	NS	33	0.6	NA
R2	S	200	209	R2S	R2S-200-LR	NS	34	0.4	NA
R2	S	200	210	R2S	R2S-200-LR	NS	35	0.8	Mixed
R2	S	200	211	R2S	R2S-200-LR	NS	36	0.9	NA
R2	S	200	212	R2S	R2S-200-LR	NS	37	0.2	NA
R2	S	200	213	R2S	R2S-200-LR	NS	38	0.4	NA
R2	S	200	214	R2S	R2S-200-LR	NS	39	1.4	NA
R2	S	200	215	R2S	R2S-200-LR	NS	40	0.6	Mixed
R2	S	200	216	R2S	R2S-200-LR	NS	41	0.1	NA
R2	S	200	217	R2S	R2S-200-LR	NS	42	0.4	NA
R2	S	200	218	R2S	R2S-200-LR	NS	43	0.5	NA
R2	S	200	219	R2S	R2S-200-LR	NS	44	0.5	NA
R2	S	200	220	R2S	R2S-200-LR	NS	45	0.4	Mixed
R2	S	200	221	R2S	R2S-200-LR	NS	46	0.9	NA
R2	S	200	222	R2S	R2S-200-LR	NS	47	0.3	NA
R2	S	200	223	R2S	R2S-200-LR	NS	48	0.4	NA
R2	S	200	224	R2S	R2S-200-LR	NS	49	0.7	NA
R2	S	200	225	R2S	R2S-200-LR	NS	50	0.4	Mixed
R2	S	200	200	R2S	R2S-200-LR	EW	0	0.4	Mixed
R2	S	200	200	R2S	R2S-200-LR	EW	1	0.6	NA
R2	S	200	200	R2S	R2S-200-LR	EW	2	0.4	NA
R2	S	200	200	R2S	R2S-200-LR	EW	3	0.3	NA
R2	S	200	200	R2S	R2S-200-LR	EW	4	0.4	NA
R2	S	200	200	R2S	R2S-200-LR	EW	5	0.5	Mixed
R2	S	200	200	R2S	R2S-200-LR	EW	6	0.7	NA
R2	S	200	200	R2S	R2S-200-LR	EW	7	0.2	NA
R2	S	200	200	R2S	R2S-200-LR	EW	8	0.4	NA
R2	S	200	200	R2S	R2S-200-LR	EW	9	0.6	NA
R2	S	200	200	R2S	R2S-200-LR	EW	10	0.4	Mixed
R2	S	200	200	R2S	R2S-200-LR	EW	11.1	0.7	NA
R2	S	200	200	R2S	R2S-200-LR	EW	12	0.4	NA
R2	S	200	200	R2S	R2S-200-LR	EW	13	0.3	NA
R2	S	200	200	R2S	R2S-200-LR	EW	14	0.8	NA
R2	S	200	200	R2S	R2S-200-LR	EW	15	0.2	Mixed
R2	S	200	200	R2S	R2S-200-LR	EW	16	0.2	NA
R2	S	200	200	R2S	R2S-200-LR	EW	17	0.6	NA
R2	S	200	200	R2S	R2S-200-LR	EW	18	0.5	NA
R2	S	200	200	R2S	R2S-200-LR	EW	19	0.3	NA
R2	S	200	200	R2S	R2S-200-LR	EW	20	0.7	Mixed
R2	S	200	200	R2S	R2S-200-LR	EW	21	0.3	NA
R2	S	200	200	R2S	R2S-200-LR	EW	22	0.4	NA
R2	S	200	200	R2S	R2S-200-LR	EW	23	0.3	NA
R2	S	200	200	R2S	R2S-200-LR	EW	24	0.5	NA
R2	S	200	200	R2S	R2S-200-LR	EW	25	1	Mixed
R2	S	200	200	R2S	R2S-200-LR	EW	26.1	0.4	NA
R2	S	200	200	R2S	R2S-200-LR	EW	27	0.2	NA
R2	S	200	200	R2S	R2S-200-LR	EW	28	0.4	NA
R2	S	200	200	R2S	R2S-200-LR	EW	29	0.6	NA
R2	S	200	200	R2S	R2S-200-LR	EW	30	0.4	Mixed
R2	S	200	200	R2S	R2S-200-LR	EW	31	0.2	NA
R2	S	200	200	R2S	R2S-200-LR	EW	32	0.6	NA
R2	S	200	200	R2S	R2S-200-LR	EW	33	0.4	NA
R2	S	200	200	R2S	R2S-200-LR	EW	34	0.5	NA
R2	S	200	200	R2S	R2S-200-LR	EW	35	0.3	Mixed
R2	S	200	200	R2S	R2S-200-LR	EW	36	0.3	NA
R2	S	200	200	R2S	R2S-200-LR	EW	37	0.2	NA
R2	S	200	200	R2S	R2S-200-LR	EW	38	0.2	NA
R2	S	200	200	R2S	R2S-200-LR	EW	39	0.1	NA
R2	S	200	200	R2S	R2S-200-LR	EW	40	0.4	Mixed
R2	S	200	200	R2S	R2S-200-LR	EW	41	0.4	NA
R2	S	200	200	R2S	R2S-200-LR	EW	42	0.2	NA
R2	S	200	200	R2S	R2S-200-LR	EW	43	0.3	NA
R2	S	200	200	R2S	R2S-200-LR	EW	44	0.2	NA
R2	S	200	200	R2S	R2S-200-LR	EW	45	0.3	Mixed
R2	S	200	200	R2S	R2S-200-LR	EW	46	0.1	NA
R2	S	200	200	R2S	R2S-200-LR	EW	47	0.4	NA
R2	S	200	200	R2S	R2S-200-LR	EW	48	0.8	NA
R2	S	200	200	R2S	R2S-200-LR	EW	49	0.5	NA
R2	S	200	200	R2S	R2S-200-LR	EW	50	0.3	Mixed
R2	S	300	275	R2S	R2S-300-LR	NS	0	0.6	Mixed
R2	S	300	276	R2S	R2S-300-LR	NS	1	0.3	NA
R2	S	300	277	R2S	R2S-300-LR	NS	2	0.5	NA
R2	S	300	278	R2S	R2S-300-LR	NS	3	0.4	NA
R2	S	300	279	R2S	R2S-300-LR	NS	4	0.8	NA
R2	S	300	280	R2S	R2S-300-LR	NS	5	0.3	Mixed
R2	S	300	281	R2S	R2S-300-LR	NS	6	0.7	NA
R2	S	300	282	R2S	R2S-300-LR	NS	7	0.3	NA
R2	S	300	283	R2S	R2S-300-LR	NS	8	0.1	NA
R2	S	300	284	R2S	R2S-300-LR	NS	9	0.5	NA
R2	S	300	285	R2S	R2S-300-LR	NS	10	0.2	Mixed
R2	S	300	286	R2S	R2S-300-LR	NS	11	0.4	NA
R2	S	300	287	R2S	R2S-300-LR	NS	12	1.2	NA
R2	S	300	288	R2S	R2S-300-LR	NS	13	1	NA
R2	S	300	289	R2S	R2S-300-LR	NS	14	0.6	NA
R2	S	300	290	R2S	R2S-300-LR	NS	15	0.8	Mixed
R2	S	300	291	R2S	R2S-300-LR	NS	16	0.9	NA
R2	S	300	292	R2S	R2S-300-LR	NS	17	0.4	NA
R2	S	300	293	R2S	R2S-300-LR	NS	18	0.2	NA
R2	S	300	294	R2S	R2S-300-LR	NS	19	0.3	NA
R2	S	300	295	R2S	R2S-300-LR	NS	20	0.9	Mixed
R2	S	300	296	R2S	R2S-300-LR	NS	21	0.3	NA
R2	S	300	297	R2S	R2S-300-LR	NS	22	0.1	NA
R2	S	300	298	R2S	R2S-300-LR	NS	23	0.2	NA
R2	S	300	299	R2S	R2S-300-LR	NS	24	0.3	NA
R2	S	300	300	R2S	R2S-300-LR	NS	25	0.7	Mixed
R2	S	300	301	R2S	R2S-300-LR	NS	26	0.2	NA
R2	S	300	302	R2S	R2S-300-LR	NS	27	0.4	NA
R2	S	300	303	R2S	R2S-300-LR	NS	28	0.8	NA
R2	S	300	304	R2S	R2S-300-LR	NS	29	0.3	NA
R2	S	300	305	R2S	R2S-300-LR	NS	30	0.4	Mixed
R2	S	300	306	R2S	R2S-300-LR	NS	31	0.4	NA
R2	S	300	307	R2S	R2S-300-LR	NS	32	0.3	NA
R2	S	300	308	R2S	R2S-300-LR	NS	33	0.3	NA
R2	S	300	309	R2S	R2S-300-LR	NS	34	0.2	NA
R2	S	300	310	R2S	R2S-300-LR	NS	35	0.4	Mixed
R2	S	300	311	R2S	R2S-300-LR	NS	36	0.7	NA
R2	S	300	312	R2S	R2S-300-LR	NS	37	0.2	NA
R2	S	300	313	R2S	R2S-300-LR	NS	38	0.3	NA
R2	S	300	314	R2S	R2S-300-LR	NS	39	0.3	NA
R2	S	300	315	R2S	R2S-300-LR	NS	40	0.3	Mixed
R2	S	300	316	R2S	R2S-300-LR	NS	41	0.2	NA
R2	S	300	317	R2S	R2S-300-LR	NS	42	0.3	NA
R2	S	300	318	R2S	R2S-300-LR	NS	43	0.2	NA
R2	S	300	319	R2S	R2S-300-LR	NS	44	0.4	NA
R2	S	300	320	R2S	R2S-300-LR	NS	45	0.4	Mixed
R2	S	300	321	R2S	R2S-300-LR	NS	46	0.6	NA
R2	S	300	322	R2S	R2S-300-LR	NS	47	0.2	NA
R2	S	300	323	R2S	R2S-300-LR	NS	48	0.4	NA
R2	S	300	324	R2S	R2S-300-LR	NS	49	0.7	NA
R2	S	300	325	R2S	R2S-300-LR	NS	50	0.3	Mixed
R2	S	300	300	R2S	R2S-300-LR	EW	0	0.5	Mixed
R2	S	300	300	R2S	R2S-300-LR	EW	1	0.7	NA
R2	S	300	300	R2S	R2S-300-LR	EW	2	0.1	NA
R2	S	300	300	R2S	R2S-300-LR	EW	3	0.3	NA
R2	S	300	300	R2S	R2S-300-LR	EW	4	0.5	NA
R2	S	300	300	R2S	R2S-300-LR	EW	5	0.2	Mixed
R2	S	300	300	R2S	R2S-300-LR	EW	6	0.3	NA
R2	S	300	300	R2S	R2S-300-LR	EW	7	0.6	NA
R2	S	300	300	R2S	R2S-300-LR	EW	8	0.5	NA
R2	S	300	300	R2S	R2S-300-LR	EW	9	0.8	NA
R2	S	300	300	R2S	R2S-300-LR	EW	10	0.8	Mixed
R2	S	300	300	R2S	R2S-300-LR	EW	11	0.5	NA
R2	S	300	300	R2S	R2S-300-LR	EW	12	0.3	NA
R2	S	300	300	R2S	R2S-300-LR	EW	13	0.7	NA
R2	S	300	300	R2S	R2S-300-LR	EW	14	0.2	NA
R2	S	300	300	R2S	R2S-300-LR	EW	15	0.7	Mixed
R2	S	300	300	R2S	R2S-300-LR	EW	16	0.3	NA
R2	S	300	300	R2S	R2S-300-LR	EW	17	0.4	NA
R2	S	300	300	R2S	R2S-300-LR	EW	18	0.5	NA
R2	S	300	300	R2S	R2S-300-LR	EW	19	0.2	NA
R2	S	300	300	R2S	R2S-300-LR	EW	20	0.7	Mixed
R2	S	300	300	R2S	R2S-300-LR	EW	21	0.6	NA
R2	S	300	300	R2S	R2S-300-LR	EW	22	0.4	NA
R2	S	300	300	R2S	R2S-300-LR	EW	23	1.5	NA
R2	S	300	300	R2S	R2S-300-LR	EW	24	0.5	NA
R2	S	300	300	R2S	R2S-300-LR	EW	25	0.5	Mixed
R2	S	300	300	R2S	R2S-300-LR	EW	26	0.4	NA
R2	S	300	300	R2S	R2S-300-LR	EW	27	0.2	NA
R2	S	300	300	R2S	R2S-300-LR	EW	28	0.6	NA
R2	S	300	300	R2S	R2S-300-LR	EW	29.1	0.1	NA
R2	S	300	300	R2S	R2S-300-LR	EW	30.1	0.4	Mixed
R2	S	300	300	R2S	R2S-300-LR	EW	31	0.3	NA
R2	S	300	300	R2S	R2S-300-LR	EW	32	0.2	NA
R2	S	300	300	R2S	R2S-300-LR	EW	33	0.2	NA
R2	S	300	300	R2S	R2S-300-LR	EW	34	0.6	NA
R2	S	300	300	R2S	R2S-300-LR	EW	35	0.5	Mixed
R2	S	300	300	R2S	R2S-300-LR	EW	36	2.5	NA
R2	S	300	300	R2S	R2S-300-LR	EW	37	1.8	NA
R2	S	300	300	R2S	R2S-300-LR	EW	38	0.5	NA
R2	S	300	300	R2S	R2S-300-LR	EW	39	2.4	NA
R2	S	300	300	R2S	R2S-300-LR	EW	40	0.3	Mixed
R2	S	300	300	R2S	R2S-300-LR	EW	41	0.1	NA
R2	S	300	300	R2S	R2S-300-LR	EW	42	0.3	NA
R2	S	300	300	R2S	R2S-300-LR	EW	43	0.3	NA
R2	S	300	300	R2S	R2S-300-LR	EW	44	0.7	NA
R2	S	300	300	R2S	R2S-300-LR	EW	45	1.4	Mixed
R2	S	300	300	R2S	R2S-300-LR	EW	46	1.1	NA
R2	S	300	300	R2S	R2S-300-LR	EW	47	1.3	NA
R2	S	300	300	R2S	R2S-300-LR	EW	48	0.5	NA
R2	S	300	300	R2S	R2S-300-LR	EW	49	0.3	NA
R2	S	300	300	R2S	R2S-300-LR	EW	50	0.3	Mixed
R2	S	400	375	R2S	R2S-400-LR	NS	0	0.1	Mixed
R2	S	400	376	R2S	R2S-400-LR	NS	1	0.1	NA
R2	S	400	377	R2S	R2S-400-LR	NS	2	0.4	NA
R2	S	400	378	R2S	R2S-400-LR	NS	3	0.3	NA
R2	S	400	379	R2S	R2S-400-LR	NS	4	0.7	NA
R2	S	400	380	R2S	R2S-400-LR	NS	5	0.3	Mixed
R2	S	400	381	R2S	R2S-400-LR	NS	6	0.3	NA
R2	S	400	382	R2S	R2S-400-LR	NS	7	0.3	NA
R2	S	400	383	R2S	R2S-400-LR	NS	8	0.5	NA
R2	S	400	384	R2S	R2S-400-LR	NS	9	2.5	NA
R2	S	400	385	R2S	R2S-400-LR	NS	10	2.4	Mixed
R2	S	400	386	R2S	R2S-400-LR	NS	11	4.3	Mixed
R2	S	400	387	R2S	R2S-400-LR	NS	12	2.2	NA
R2	S	400	388	R2S	R2S-400-LR	NS	13	1.5	NA
R2	S	400	389	R2S	R2S-400-LR	NS	14	2.6	NA
R2	S	400	390	R2S	R2S-400-LR	NS	15	0.2	Mixed
R2	S	400	391	R2S	R2S-400-LR	NS	16	0.6	NA
R2	S	400	392	R2S	R2S-400-LR	NS	17	0.4	NA
R2	S	400	393	R2S	R2S-400-LR	NS	18	1.9	NA
R2	S	400	394	R2S	R2S-400-LR	NS	19	0.1	NA
R2	S	400	395	R2S	R2S-400-LR	NS	20	0.1	Mixed
R2	S	400	396	R2S	R2S-400-LR	NS	21	0.4	NA
R2	S	400	397	R2S	R2S-400-LR	NS	22	0.1	NA
R2	S	400	398	R2S	R2S-400-LR	NS	23	0.2	NA
R2	S	400	399	R2S	R2S-400-LR	NS	24	0.3	NA
R2	S	400	400	R2S	R2S-400-LR	NS	25	0.1	Mixed
R2	S	400	401	R2S	R2S-400-LR	NS	26	0.1	NA
R2	S	400	402	R2S	R2S-400-LR	NS	27	0.1	NA
R2	S	400	403	R2S	R2S-400-LR	NS	28	0.3	NA
R2	S	400	404	R2S	R2S-400-LR	NS	29	0.2	NA
R2	S	400	405	R2S	R2S-400-LR	NS	30	0.1	Mixed
R2	S	400	406	R2S	R2S-400-LR	NS	31	0.1	NA
R2	S	400	407	R2S	R2S-400-LR	NS	32	0.2	NA
R2	S	400	408	R2S	R2S-400-LR	NS	33	0.4	NA
R2	S	400	409	R2S	R2S-400-LR	NS	34	0.3	NA
R2	S	400	410	R2S	R2S-400-LR	NS	35	0.2	Mixed
R2	S	400	411	R2S	R2S-400-LR	NS	36	0.3	NA
R2	S	400	412	R2S	R2S-400-LR	NS	37	0.6	NA
R2	S	400	413	R2S	R2S-400-LR	NS	38	1	NA
R2	S	400	414	R2S	R2S-400-LR	NS	39	0.5	NA
R2	S	400	415	R2S	R2S-400-LR	NS	40	0.2	Mixed
R2	S	400	416	R2S	R2S-400-LR	NS	41	1.5	NA
R2	S	400	417	R2S	R2S-400-LR	NS	42	0	NA
R2	S	400	418	R2S	R2S-400-LR	NS	43	0.5	NA
R2	S	400	419	R2S	R2S-400-LR	NS	44	0	NA
R2	S	400	420	R2S	R2S-400-LR	NS	45	0.3	Mixed
R2	S	400	421	R2S	R2S-400-LR	NS	46	1.1	NA
R2	S	400	422	R2S	R2S-400-LR	NS	47	2.2	NA
R2	S	400	423	R2S	R2S-400-LR	NS	48	2	NA
R2	S	400	424	R2S	R2S-400-LR	NS	49	0.4	NA
R2	S	400	425	R2S	R2S-400-LR	NS	50	1.4	Mixed
R2	S	400	400	R2S	R2S-400-LR	EW	0	8	Mixed
R2	S	400	400	R2S	R2S-400-LR	EW	1	0.1	NA
R2	S	400	400	R2S	R2S-400-LR	EW	2	0.4	NA
R2	S	400	400	R2S	R2S-400-LR	EW	3	0.1	NA
R2	S	400	400	R2S	R2S-400-LR	EW	4	0.2	NA
R2	S	400	400	R2S	R2S-400-LR	EW	5	0.1	Mixed
R2	S	400	400	R2S	R2S-400-LR	EW	6	0.2	NA
R2	S	400	400	R2S	R2S-400-LR	EW	7	0.3	NA
R2	S	400	400	R2S	R2S-400-LR	EW	8	0.1	NA
R2	S	400	400	R2S	R2S-400-LR	EW	9	0.1	NA
R2	S	400	400	R2S	R2S-400-LR	EW	10	0.1	Mixed
R2	S	400	400	R2S	R2S-400-LR	EW	11	0.1	NA
R2	S	400	400	R2S	R2S-400-LR	EW	12	0.4	NA
R2	S	400	400	R2S	R2S-400-LR	EW	13	0.1	NA
R2	S	400	400	R2S	R2S-400-LR	EW	14	0.1	NA
R2	S	400	400	R2S	R2S-400-LR	EW	15	0.4	Mixed
R2	S	400	400	R2S	R2S-400-LR	EW	16	0.1	NA
R2	S	400	400	R2S	R2S-400-LR	EW	17	0.1	NA
R2	S	400	400	R2S	R2S-400-LR	EW	18	0.3	NA
R2	S	400	400	R2S	R2S-400-LR	EW	19	0.1	NA
R2	S	400	400	R2S	R2S-400-LR	EW	20.5	0.2	Mixed
R2	S	400	400	R2S	R2S-400-LR	EW	21	0.1	NA
R2	S	400	400	R2S	R2S-400-LR	EW	22	0.1	NA
R2	S	400	400	R2S	R2S-400-LR	EW	23	0.2	NA
R2	S	400	400	R2S	R2S-400-LR	EW	24	0.4	NA
R2	S	400	400	R2S	R2S-400-LR	EW	25	0.4	Mixed
R2	S	400	400	R2S	R2S-400-LR	EW	26	0.2	NA
R2	S	400	400	R2S	R2S-400-LR	EW	27	0.1	NA
R2	S	400	400	R2S	R2S-400-LR	EW	28	2	NA
R2	S	400	400	R2S	R2S-400-LR	EW	29	0.3	NA
R2	S	400	400	R2S	R2S-400-LR	EW	30	0.3	Mixed
R2	S	400	400	R2S	R2S-400-LR	EW	31	0.5	NA
R2	S	400	400	R2S	R2S-400-LR	EW	32	0.8	NA
R2	S	400	400	R2S	R2S-400-LR	EW	33	0.2	NA
R2	S	400	400	R2S	R2S-400-LR	EW	34	0.3	NA
R2	S	400	400	R2S	R2S-400-LR	EW	35	0.3	Mixed
R2	S	400	400	R2S	R2S-400-LR	EW	36	0.8	NA
R2	S	400	400	R2S	R2S-400-LR	EW	37	0.5	NA
R2	S	400	400	R2S	R2S-400-LR	EW	38	0.5	NA
R2	S	400	400	R2S	R2S-400-LR	EW	39	0.2	NA
R2	S	400	400	R2S	R2S-400-LR	EW	40	0.2	Mixed
R2	S	400	400	R2S	R2S-400-LR	EW	41	0.3	NA
R2	S	400	400	R2S	R2S-400-LR	EW	42	0.1	NA
R2	S	400	400	R2S	R2S-400-LR	EW	43	0.2	NA
R2	S	400	400	R2S	R2S-400-LR	EW	44	1.4	NA
R2	S	400	400	R2S	R2S-400-LR	EW	45	0.2	Mixed
R2	S	400	400	R2S	R2S-400-LR	EW	46	0.3	NA
R2	S	400	400	R2S	R2S-400-LR	EW	47	1.5	NA
R2	S	400	400	R2S	R2S-400-LR	EW	48	4.6	Coarse
R2	S	400	400	R2S	R2S-400-LR	EW	49	0.5	NA
R2	S	400	400	R2S	R2S-400-LR	EW	50	0.3	Mixed
R2	S	100	75	R2S	R2S-100-RR	NS	0	0.3	Mixed
R2	S	100	76	R2S	R2S-100-RR	NS	1	0.2	NA
R2	S	100	77	R2S	R2S-100-RR	NS	2	0.1	NA
R2	S	100	78.15	R2S	R2S-100-RR	NS	3.15	0.5	NA
R2	S	100	79	R2S	R2S-100-RR	NS	4	1	NA
R2	S	100	80.1	R2S	R2S-100-RR	NS	5.1	0.5	Mixed
R2	S	100	81	R2S	R2S-100-RR	NS	6	0.6	NA
R2	S	100	82	R2S	R2S-100-RR	NS	7	2.4	NA
R2	S	100	83	R2S	R2S-100-RR	NS	8	0.5	NA
R2	S	100	84	R2S	R2S-100-RR	NS	9	0.8	NA
R2	S	100	85	R2S	R2S-100-RR	NS	10	0.7	Mixed
R2	S	100	86	R2S	R2S-100-RR	NS	11	0.6	NA
R2	S	100	87	R2S	R2S-100-RR	NS	12	0.3	NA
R2	S	100	88	R2S	R2S-100-RR	NS	13	0.4	NA
R2	S	100	89	R2S	R2S-100-RR	NS	14	1	NA
R2	S	100	90	R2S	R2S-100-RR	NS	15	0.3	Mixed
R2	S	100	91	R2S	R2S-100-RR	NS	16	0.5	NA
R2	S	100	92	R2S	R2S-100-RR	NS	17	1.1	NA
R2	S	100	93	R2S	R2S-100-RR	NS	18	0.8	NA
R2	S	100	94	R2S	R2S-100-RR	NS	19	0.6	NA
R2	S	100	95	R2S	R2S-100-RR	NS	20	1	Mixed
R2	S	100	96	R2S	R2S-100-RR	NS	21	0.6	NA
R2	S	100	97	R2S	R2S-100-RR	NS	22	0.4	NA
R2	S	100	98	R2S	R2S-100-RR	NS	23	0.4	NA
R2	S	100	99	R2S	R2S-100-RR	NS	24	0.9	NA
R2	S	100	100	R2S	R2S-100-RR	NS	25	0.7	Mixed
R2	S	100	101	R2S	R2S-100-RR	NS	26	0.7	NA
R2	S	100	102	R2S	R2S-100-RR	NS	27	0.4	NA
R2	S	100	103	R2S	R2S-100-RR	NS	28	0.8	NA
R2	S	100	104.1	R2S	R2S-100-RR	NS	29.1	0.3	NA
R2	S	100	105	R2S	R2S-100-RR	NS	30	1	Coarse
R2	S	100	106	R2S	R2S-100-RR	NS	31	0.6	NA
R2	S	100	107	R2S	R2S-100-RR	NS	32	1.1	NA
R2	S	100	108	R2S	R2S-100-RR	NS	33	1	NA
R2	S	100	109	R2S	R2S-100-RR	NS	34	1	NA
R2	S	100	110	R2S	R2S-100-RR	NS	35	0.4	Mixed
R2	S	100	111	R2S	R2S-100-RR	NS	36	0.9	NA
R2	S	100	112	R2S	R2S-100-RR	NS	37	1.4	NA
R2	S	100	113	R2S	R2S-100-RR	NS	38	0.8	NA
R2	S	100	114	R2S	R2S-100-RR	NS	39	0.3	NA
R2	S	100	115	R2S	R2S-100-RR	NS	40	0.6	Mixed
R2	S	100	116	R2S	R2S-100-RR	NS	41	0.7	NA
R2	S	100	117	R2S	R2S-100-RR	NS	42	0.8	NA
R2	S	100	118	R2S	R2S-100-RR	NS	43	0.8	NA
R2	S	100	119	R2S	R2S-100-RR	NS	44	0.5	NA
R2	S	100	120	R2S	R2S-100-RR	NS	45	0.7	Mixed
R2	S	100	121	R2S	R2S-100-RR	NS	46	0.4	NA
R2	S	100	122	R2S	R2S-100-RR	NS	47	0.3	NA
R2	S	100	123	R2S	R2S-100-RR	NS	48	1.2	NA
R2	S	100	124	R2S	R2S-100-RR	NS	49	1.4	NA
R2	S	100	125	R2S	R2S-100-RR	NS	50	0.9	Mixed
R2	S	100	100	R2S	R2S-100-RR	EW	0	0.1	Mixed
R2	S	100	100	R2S	R2S-100-RR	EW	1	0.2	NA
R2	S	100	100	R2S	R2S-100-RR	EW	2	2.4	NA
R2	S	100	100	R2S	R2S-100-RR	EW	3	0.3	NA
R2	S	100	100	R2S	R2S-100-RR	EW	4	0.2	NA
R2	S	100	100	R2S	R2S-100-RR	EW	5	0.1	Mixed
R2	S	100	100	R2S	R2S-100-RR	EW	6	1.4	NA
R2	S	100	100	R2S	R2S-100-RR	EW	7	0.2	NA
R2	S	100	100	R2S	R2S-100-RR	EW	8	0.4	NA
R2	S	100	100	R2S	R2S-100-RR	EW	9	0.3	NA
R2	S	100	100	R2S	R2S-100-RR	EW	10	0.4	Mixed
R2	S	100	100	R2S	R2S-100-RR	EW	11	0.8	NA
R2	S	100	100	R2S	R2S-100-RR	EW	12	0.4	NA
R2	S	100	100	R2S	R2S-100-RR	EW	13	0.1	NA
R2	S	100	100	R2S	R2S-100-RR	EW	14	0.7	NA
R2	S	100	100	R2S	R2S-100-RR	EW	15	0.3	Mixed
R2	S	100	100	R2S	R2S-100-RR	EW	16	0.5	NA
R2	S	100	100	R2S	R2S-100-RR	EW	17	2.1	NA
R2	S	100	100	R2S	R2S-100-RR	EW	18	0.6	NA
R2	S	100	100	R2S	R2S-100-RR	EW	19	1.1	NA
R2	S	100	100	R2S	R2S-100-RR	EW	20	0.8	Mixed
R2	S	100	100	R2S	R2S-100-RR	EW	21	0.6	NA
R2	S	100	100	R2S	R2S-100-RR	EW	22	0.7	NA
R2	S	100	100	R2S	R2S-100-RR	EW	23	0.4	NA
R2	S	100	100	R2S	R2S-100-RR	EW	24	1.7	NA
R2	S	100	100	R2S	R2S-100-RR	EW	25	0.8	Mixed
R2	S	100	100	R2S	R2S-100-RR	EW	26	1.3	NA
R2	S	100	100	R2S	R2S-100-RR	EW	27	0.5	NA
R2	S	100	100	R2S	R2S-100-RR	EW	28	0.7	NA
R2	S	100	100	R2S	R2S-100-RR	EW	29	1.5	NA
R2	S	100	100	R2S	R2S-100-RR	EW	30	1	Mixed
R2	S	100	100	R2S	R2S-100-RR	EW	31.2	0.8	NA
R2	S	100	100	R2S	R2S-100-RR	EW	32	0.6	NA
R2	S	100	100	R2S	R2S-100-RR	EW	33	0.1	NA
