reef	dir	channel	site	start	end	duration	total_dry	frac_fine	sedrate	finerate	middate
HB	S	control	HBSC1	2015-04-01	2015-05-19	48	3.8	94.7368421052632	0.0791666666666666	0.075	2015-04-25
R3	N	control	R3NC1	2015-04-19	2015-05-22	33	1.39	89.9280575539568	0.0421212121212121	0.0378787878787879	2015-05-05
R3	N	control	R3NC1	2015-04-19	2015-05-22	33	1.58	79.746835443038	0.0478787878787879	0.0381818181818182	2015-05-05
R3	N	control	R3NC1	2015-04-19	2015-05-22	33	1.88	91.4893617021277	0.0569696969696969	0.0521212121212121	2015-05-05
R3	S	control	R3SC1	2015-04-19	2015-05-22	33	2.32	77.5862068965517	0.0703030303030303	0.0545454545454546	2015-05-05
R3	S	control	R3SC1	2015-04-19	2015-05-22	33	2.18	88.0733944954129	0.0660606060606061	0.0581818181818182	2015-05-05
R3	S	control	R3SC1	2015-04-19	2015-05-22	33	2.22	88.2882882882883	0.0672727272727272	0.0593939393939394	2015-05-05
R3	S	control	R3SC2	2015-04-19	2015-05-22	33	1.98	68.6868686868687	0.06	0.0412121212121212	2015-05-05
R3	S	control	R3SC2	2015-04-19	2015-05-22	33	1.6	83.75	0.0484848484848485	0.0406060606060606	2015-05-05
R3	S	control	R3SC2	2015-04-19	2015-05-22	33	1.73	88.4393063583814	0.0524242424242424	0.0463636363636363	2015-05-05
R3	S	control	R3SC3	2015-04-19	2015-05-22	33	1.74	82.7586206896551	0.0527272727272727	0.0436363636363636	2015-05-05
R3	S	control	R3SC3	2015-04-19	2015-05-22	33	2.72	87.8676470588235	0.0824242424242424	0.0724242424242425	2015-05-05
R3	S	control	R3SC3	2015-04-19	2015-05-22	33	2.16	79.6296296296296	0.0654545454545454	0.0521212121212121	2015-05-05
R3	S	channelside	R3S1	2015-04-19	2015-05-22	33	3.56	83.1460674157303	0.107878787878788	0.0896969696969697	2015-05-05
R3	S	channelside	R3S1	2015-04-19	2015-05-22	33	4.5	67.5555555555555	0.136363636363636	0.0921212121212121	2015-05-05
R3	S	channelside	R3S1	2015-04-19	2015-05-22	33	3.44	76.453488372093	0.104242424242424	0.0796969696969697	2015-05-05
R3	S	channelside	R3S2	2015-04-19	2015-05-22	33	3.37	69.1394658753709	0.102121212121212	0.0706060606060606	2015-05-05
R3	S	channelside	R3S2	2015-04-19	2015-05-22	33	3.98	80.4020100502512	0.120606060606061	0.0969696969696969	2015-05-05
R3	S	channelside	R3S2	2015-04-19	2015-05-22	33	2.63	85.5513307984791	0.0796969696969697	0.0681818181818182	2015-05-05
R3	S	channelside	R3S3	2015-04-19	2015-05-22	33	3.03	75.2475247524752	0.0918181818181818	0.0690909090909091	2015-05-05
R3	S	channelside	R3S3	2015-04-19	2015-05-22	33	2.81	71.5302491103203	0.0851515151515152	0.0609090909090909	2015-05-05
R3	S	channelside	R3S3	2015-04-19	2015-05-22	33	3.51	73.5042735042735	0.106363636363636	0.0781818181818182	2015-05-05
R3	N	channelside	R3N1	2015-04-19	2015-05-22	33	19.7	17.3604060913706	0.596969696969697	0.103636363636364	2015-05-05
R3	N	channelside	R3N1	2015-04-19	2015-05-22	33	7.62	40.9448818897638	0.230909090909091	0.0945454545454546	2015-05-05
R3	N	channelside	R3N1	2015-04-19	2015-05-22	33	6	49.1666666666667	0.181818181818182	0.0893939393939394	2015-05-05
R2	N	channelside	R2N1	2015-05-10	2015-06-07	28	24	64.5	0.857142857142857	0.552857142857143	2015-05-24
R2	N	channelside	R2N1	2015-05-10	2015-06-07	28	21.73	66.2678324896457	0.776071428571428	0.514285714285714	2015-05-24
R2	N	channelside	R2N1	2015-05-10	2015-06-07	28	24.76	60.9046849757674	0.884285714285714	0.538571428571429	2015-05-24
R2	N	channelside	R2N2	2015-05-10	2015-06-07	28	14.09	74.4499645138396	0.503214285714286	0.374642857142857	2015-05-24
R2	N	channelside	R2N2	2015-05-10	2015-06-07	28	16.49	75.1364463311098	0.588928571428571	0.4425	2015-05-24
R2	N	channelside	R2N2	2015-05-10	2015-06-07	28	15.27	72.0366732154551	0.545357142857143	0.392857142857143	2015-05-24
R2	S	channelside	R2S1	2015-05-10	2015-06-07	28	16.91	79.3613246599645	0.603928571428571	0.479285714285714	2015-05-24
R2	S	channelside	R2S1	2015-05-10	2015-06-07	28	15.05	79.4019933554817	0.5375	0.426785714285714	2015-05-24
R2	S	channelside	R2S1	2015-05-10	2015-06-07	28	13.75	76.8	0.491071428571428	0.377142857142857	2015-05-24
R2	N	control	R2NC1	2015-05-10	2015-06-07	28	5.78	93.0795847750865	0.206428571428571	0.192142857142857	2015-05-24
R2	N	control	R2NC1	2015-05-10	2015-06-07	28	4.44	91.6666666666667	0.158571428571429	0.145357142857143	2015-05-24
R2	N	control	R2NC1	2015-05-10	2015-06-07	28	4.14	89.1304347826087	0.147857142857143	0.131785714285714	2015-05-24
R2	N	control	R2NC2	2015-05-10	2015-06-07	28	3.05	88.1967213114754	0.108928571428571	0.0960714285714286	2015-05-24
R2	N	control	R2NC2	2015-05-10	2015-06-07	28	2.78	93.8848920863309	0.0992857142857143	0.0932142857142857	2015-05-24
R2	N	control	R2NC2	2015-05-10	2015-06-07	28	2.97	82.1548821548821	0.106071428571429	0.0871428571428571	2015-05-24
R2	S	channelside	R2S2	2015-05-10	2015-06-07	28	16.79	84.8719475878499	0.599642857142857	0.508928571428572	2015-05-24
R2	S	channelside	R2S2	2015-05-10	2015-06-07	28	11.19	79.6246648793566	0.399642857142857	0.318214285714286	2015-05-24
R2	S	channelside	R2S2	2015-05-10	2015-06-07	28	15.12	78.7037037037037	0.54	0.425	2015-05-24
R2	S	control	R2SC1	2015-05-10	2015-06-07	28	6.25	90.56	0.223214285714286	0.202142857142857	2015-05-24
R2	S	control	R2SC1	2015-05-10	2015-06-07	28	8.9	91.2359550561798	0.317857142857143	0.29	2015-05-24
R2	S	control	R2SC1	2015-05-10	2015-06-07	28	7.01	91.8687589158345	0.250357142857143	0.23	2015-05-24
R2	S	control	R2SC2	2015-05-10	2015-06-07	28	5.18	88.996138996139	0.185	0.164642857142857	2015-05-24
R2	S	control	R2SC2	2015-05-10	2015-06-07	28	10.15	88.6699507389163	0.3625	0.321428571428571	2015-05-24
R2	S	control	R2SC2	2015-05-10	2015-06-07	28	7.51	79.3608521970706	0.268214285714286	0.212857142857143	2015-05-24
HB	N	channelside	HBN1	2015-05-19	2015-06-16	28	22.34	63.3393017009848	0.797857142857143	0.505357142857143	2015-06-02
HB	N	channelside	HBN1	2015-05-19	2015-06-16	28	24.47	67.0617082141397	0.873928571428571	0.586071428571428	2015-06-02
HB	N	channelside	HBN1	2015-05-19	2015-06-16	28	25.55	60.0782778864971	0.9125	0.548214285714286	2015-06-02
HB	N	channelside	HBN2	2015-05-19	2015-06-16	28	31.38	49.4901210962396	1.12071428571429	0.554642857142857	2015-06-02
HB	N	channelside	HBN2	2015-05-19	2015-06-16	28	26.53	52.0542781756502	0.9475	0.493214285714286	2015-06-02
HB	N	channelside	HBN2	2015-05-19	2015-06-16	28	28.69	52.9801324503311	1.02464285714286	0.542857142857143	2015-06-02
HB	N	channelside	HBN3	2015-05-19	2015-06-16	28	33.85	55.6277695716396	1.20892857142857	0.6725	2015-06-02
HB	N	channelside	HBN3	2015-05-19	2015-06-16	28	39.42	54.6930492135972	1.40785714285714	0.77	2015-06-02
HB	N	channelside	HBN3	2015-05-19	2015-06-16	28	32.46	42.2674060382009	1.15928571428571	0.49	2015-06-02
HB	N	control	HBNC1	2015-05-19	2015-06-16	28	13.66	98.6822840409956	0.487857142857143	0.481428571428571	2015-06-02
HB	N	control	HBNC1	2015-05-19	2015-06-16	28	15.38	97.7893368010403	0.549285714285714	0.537142857142857	2015-06-02
HB	N	control	HBNC1	2015-05-19	2015-06-16	28	16.56	98.6714975845411	0.591428571428571	0.583571428571428	2015-06-02
HB	S	channelside	HBS1	2015-05-19	2015-06-16	28	19.32	63.9751552795031	0.69	0.441428571428572	2015-06-02
HB	S	channelside	HBS1	2015-05-19	2015-06-16	28	20.06	69.790628115653	0.716428571428572	0.5	2015-06-02
HB	S	channelside	HBS1	2015-05-19	2015-06-16	28	22.19	74.1324921135647	0.7925	0.5875	2015-06-02
HB	S	channelside	HBS2	2015-05-19	2015-06-16	28	25.71	81.6413846752236	0.918214285714286	0.749642857142857	2015-06-02
HB	S	channelside	HBS2	2015-05-19	2015-06-16	28	16.4	70.609756097561	0.585714285714286	0.413571428571429	2015-06-02
HB	S	channelside	HBS2	2015-05-19	2015-06-16	28	18.8	67.3936170212766	0.671428571428571	0.4525	2015-06-02
HB	S	channelside	HBS3	2015-05-19	2015-06-16	28	13.14	83.1811263318113	0.469285714285714	0.390357142857143	2015-06-02
HB	S	channelside	HBS3	2015-05-19	2015-06-16	28	26.88	92.0386904761905	0.96	0.883571428571429	2015-06-02
HB	S	channelside	HBS3	2015-05-19	2015-06-16	28	13.48	86.4985163204748	0.481428571428571	0.416428571428571	2015-06-02
HB	S	channelside	HBS4	2015-05-19	2015-06-16	28	18.9	82.5396825396825	0.675	0.557142857142857	2015-06-02
HB	S	channelside	HBS4	2015-05-19	2015-06-16	28	15.98	78.2853566958698	0.570714285714286	0.446785714285714	2015-06-02
HB	S	channelside	HBS4	2015-05-19	2015-06-16	28	18.12	68.3222958057395	0.647142857142857	0.442142857142857	2015-06-02
HB	S	control	HBSC1	2015-05-19	2015-06-16	28	6.99	94.4206008583691	0.249642857142857	0.235714285714286	2015-06-02
HB	S	control	HBSC1	2015-05-19	2015-06-16	28	6.15	97.3983739837398	0.219642857142857	0.213928571428571	2015-06-02
HB	S	control	HBSC1	2015-05-19	2015-06-16	28	6.69	96.1136023916293	0.238928571428571	0.229642857142857	2015-06-02
R2	N	channelside	R2N1	2015-06-07	2015-06-17	10	5.37	72.2532588454376	0.537	0.388	2015-06-12
R2	N	channelside	R2N1	2015-06-07	2015-06-17	10	5.59	69.7674418604651	0.559	0.39	2015-06-12
R2	N	channelside	R2N1	2015-06-07	2015-06-17	10	5.74	69.5121951219512	0.574	0.399	2015-06-12
R2	N	channelside	R2N2	2015-06-07	2015-06-17	10	4.58	78.3842794759825	0.458	0.359	2015-06-12
R2	N	channelside	R2N2	2015-06-07	2015-06-17	10	4.94	75.7085020242915	0.494	0.374	2015-06-12
R2	N	channelside	R2N2	2015-06-07	2015-06-17	10	4.54	78.1938325991189	0.454	0.355	2015-06-12
R2	S	channelside	R2S1	2015-06-07	2015-06-17	10	4.71	80.0424628450106	0.471	0.377	2015-06-12
R2	S	channelside	R2S1	2015-06-07	2015-06-17	10	5.13	80.7017543859649	0.513	0.414	2015-06-12
R2	S	channelside	R2S1	2015-06-07	2015-06-17	10	4.06	78.8177339901478	0.406	0.32	2015-06-12
R2	N	control	R2NC1	2015-06-07	2015-06-17	10	1.83	93.9890710382514	0.183	0.172	2015-06-12
R2	N	control	R2NC1	2015-06-07	2015-06-17	10	1.59	94.3396226415094	0.159	0.15	2015-06-12
R2	N	control	R2NC1	2015-06-07	2015-06-17	10	1.69	94.0828402366864	0.169	0.159	2015-06-12
R2	N	control	R2NC2	2015-06-07	2015-06-17	10	1.01	94.0594059405942	0.101	0.0949999999999999	2015-06-12
R2	N	control	R2NC2	2015-06-07	2015-06-17	10	1.29	93.7984496124031	0.129	0.121	2015-06-12
R2	N	control	R2NC2	2015-06-07	2015-06-17	10	1.03	98.0582524271845	0.103	0.101	2015-06-12
R2	S	channelside	R2S2	2015-06-07	2015-06-17	10	5.92	89.0202702702703	0.592	0.527	2015-06-12
R2	S	channelside	R2S2	2015-06-07	2015-06-17	10	3.54	76.8361581920904	0.354	0.272	2015-06-12
R2	S	channelside	R2S2	2015-06-07	2015-06-17	10	4.49	77.9510022271715	0.449	0.35	2015-06-12
R2	S	control	R2SC1	2015-06-07	2015-06-17	10	2.24	87.9464285714286	0.224	0.197	2015-06-12
R2	S	control	R2SC1	2015-06-07	2015-06-17	10	2.63	93.1558935361217	0.263	0.245	2015-06-12
R2	S	control	R2SC1	2015-06-07	2015-06-17	10	1.94	88.659793814433	0.194	0.172	2015-06-12
R2	S	control	R2SC2	2015-06-07	2015-06-17	10	1.65	84.2424242424243	0.165	0.139	2015-06-12
R2	S	control	R2SC2	2015-06-07	2015-06-17	10	3.82	90.8376963350785	0.382	0.347	2015-06-12
R2	S	control	R2SC2	2015-06-07	2015-06-17	10	2.16	88.4259259259259	0.216	0.191	2015-06-12
R3	N	control	R3NC1	2015-05-22	2015-06-20	29	1.64	89.0243902439024	0.0565517241379311	0.0503448275862069	2015-06-05
R3	N	control	R3NC1	2015-05-22	2015-06-20	29	1.37	89.7810218978102	0.0472413793103449	0.0424137931034483	2015-06-05
R3	N	control	R3NC1	2015-05-22	2015-06-20	29	1.67	84.4311377245509	0.0575862068965517	0.0486206896551724	2015-06-05
R3	S	control	R3SC1	2015-05-22	2015-06-20	29	1.71	84.7953216374269	0.0589655172413793	0.05	2015-06-05
R3	S	control	R3SC1	2015-05-22	2015-06-20	29	1.89	90.4761904761905	0.0651724137931035	0.0589655172413793	2015-06-05
R3	S	control	R3SC1	2015-05-22	2015-06-20	29	1.59	78.6163522012579	0.0548275862068965	0.0431034482758621	2015-06-05
R3	S	control	R3SC2	2015-05-22	2015-06-20	29	1.56	80.7692307692308	0.0537931034482758	0.043448275862069	2015-06-05
R3	S	control	R3SC2	2015-05-22	2015-06-20	29	1.44	83.3333333333333	0.0496551724137931	0.0413793103448276	2015-06-05
R3	S	control	R3SC2	2015-05-22	2015-06-20	29	1.94	73.7113402061856	0.066896551724138	0.0493103448275863	2015-06-05
R3	S	control	R3SC3	2015-05-22	2015-06-20	29	1.82	79.1208791208791	0.0627586206896552	0.0496551724137931	2015-06-05
R3	S	control	R3SC3	2015-05-22	2015-06-20	29	2.43	89.3004115226338	0.0837931034482759	0.0748275862068965	2015-06-05
R3	S	control	R3SC3	2015-05-22	2015-06-20	29	1.97	81.2182741116752	0.0679310344827586	0.0551724137931034	2015-06-05
R3	S	channelside	R3S1	2015-05-22	2015-06-20	29	4.37	78.4897025171625	0.150689655172414	0.118275862068966	2015-06-05
R3	S	channelside	R3S1	2015-05-22	2015-06-20	29	2.78	67.2661870503597	0.0958620689655173	0.0644827586206897	2015-06-05
R3	S	channelside	R3S1	2015-05-22	2015-06-20	29	3.72	54.3010752688172	0.128275862068966	0.0696551724137931	2015-06-05
R3	S	channelside	R3S2	2015-05-22	2015-06-20	29	2.66	72.5563909774436	0.0917241379310345	0.066551724137931	2015-06-05
R3	S	channelside	R3S2	2015-05-22	2015-06-20	29	3.26	73.0061349693252	0.112413793103448	0.0820689655172413	2015-06-05
R3	S	channelside	R3S2	2015-05-22	2015-06-20	29	2.05	81.4634146341463	0.0706896551724138	0.0575862068965517	2015-06-05
R3	S	channelside	R3S3	2015-05-22	2015-06-20	29	3.45	72.463768115942	0.118965517241379	0.0862068965517241	2015-06-05
R3	S	channelside	R3S3	2015-05-22	2015-06-20	29	2.87	68.9895470383275	0.0989655172413793	0.0682758620689655	2015-06-05
R3	S	channelside	R3S3	2015-05-22	2015-06-20	29	3.31	70.6948640483384	0.114137931034483	0.0806896551724138	2015-06-05
R3	N	channelside	R3N1	2015-05-22	2015-06-20	29	5.56	39.2086330935252	0.191724137931034	0.0751724137931034	2015-06-05
R3	N	channelside	R3N1	2015-05-22	2015-06-20	29	5.6	51.25	0.193103448275862	0.0989655172413793	2015-06-05
R3	N	channelside	R3N1	2015-05-22	2015-06-20	29	3.22	63.6645962732919	0.111034482758621	0.0706896551724138	2015-06-05
HB	N	channelside	HBN1	2015-06-16	2015-07-20	34	11.98	58.1803005008347	0.35235294117647	0.205	2015-07-03
HB	N	channelside	HBN1	2015-06-16	2015-07-20	34	12.53	56.9832402234637	0.368529411764706	0.21	2015-07-03
HB	N	channelside	HBN1	2015-06-16	2015-07-20	34	14.12	44.6883852691218	0.415294117647059	0.185588235294118	2015-07-03
HB	N	channelside	HBN2	2015-06-16	2015-07-20	34	11.81	49.7036409822185	0.347352941176471	0.172647058823529	2015-07-03
HB	N	channelside	HBN2	2015-06-16	2015-07-20	34	15.9	38.7421383647799	0.467647058823529	0.181176470588235	2015-07-03
HB	N	channelside	HBN2	2015-06-16	2015-07-20	34	17.71	36.1377752682101	0.520882352941176	0.188235294117647	2015-07-03
HB	N	channelside	HBN3	2015-06-22	2015-07-20	28	9.23	46.0455037919827	0.329642857142857	0.151785714285714	2015-07-06
HB	N	channelside	HBN3	2015-06-22	2015-07-20	28	10.08	33.8293650793651	0.36	0.121785714285714	2015-07-06
HB	N	channelside	HBN3	2015-06-22	2015-07-20	28	9.31	34.5864661654135	0.3325	0.115	2015-07-06
HB	S	channelside	HBS1	2015-06-16	2015-07-20	34	4.91	68.4317718940937	0.144411764705882	0.0988235294117647	2015-07-03
HB	S	channelside	HBS1	2015-06-16	2015-07-20	34	5.56	67.9856115107914	0.163529411764706	0.111176470588235	2015-07-03
HB	S	channelside	HBS1	2015-06-16	2015-07-20	34	5.64	64.5390070921986	0.165882352941177	0.107058823529412	2015-07-03
HB	S	channelside	HBS2	2015-06-16	2015-07-20	34	8.8	61.7045454545454	0.258823529411765	0.159705882352941	2015-07-03
HB	S	channelside	HBS2	2015-06-16	2015-07-20	34	4.18	58.8516746411483	0.122941176470588	0.0723529411764706	2015-07-03
HB	S	channelside	HBS2	2015-06-16	2015-07-20	34	4.68	60.4700854700855	0.137647058823529	0.0832352941176471	2015-07-03
HB	S	channelside	HBS3	2015-06-16	2015-07-20	34	4.24	70.2830188679245	0.124705882352941	0.0876470588235294	2015-07-03
HB	S	channelside	HBS3	2015-06-16	2015-07-20	34	3.36	71.1309523809524	0.0988235294117647	0.0702941176470588	2015-07-03
HB	S	channelside	HBS3	2015-06-16	2015-07-20	34	3.33	76.2762762762763	0.0979411764705883	0.0747058823529412	2015-07-03
HB	S	channelside	HBS4	2015-06-16	2015-07-20	34	5.57	72.1723518850987	0.163823529411765	0.118235294117647	2015-07-03
HB	S	channelside	HBS4	2015-06-16	2015-07-20	34	3.54	77.6836158192091	0.104117647058824	0.0808823529411765	2015-07-03
HB	S	channelside	HBS4	2015-06-16	2015-07-20	34	2.67	69.2883895131086	0.0785294117647059	0.0544117647058824	2015-07-03
HB	N	control	HBNC1	2015-06-22	2015-07-20	28	2.58	93.7984496124031	0.0921428571428572	0.0864285714285714	2015-07-06
HB	N	control	HBNC1	2015-06-22	2015-07-20	28	2.69	91.449814126394	0.0960714285714286	0.0878571428571429	2015-07-06
HB	N	control	HBNC1	2015-06-22	2015-07-20	28	1.75	98.8571428571429	0.0625	0.0617857142857143	2015-07-06
HB	S	control	HBSC1	2015-06-22	2015-07-20	28	0.720000000000001	91.6666666666666	0.0257142857142857	0.0235714285714286	2015-07-06
HB	S	control	HBSC1	2015-06-22	2015-07-20	28	1.16	75.8620689655173	0.0414285714285714	0.0314285714285715	2015-07-06
HB	S	control	HBSC1	2015-06-22	2015-07-20	28	0.690000000000001	76.8115942028986	0.0246428571428572	0.0189285714285715	2015-07-06
R2	N	channelside	R2N1	2015-06-17	2015-07-15	28	6.35	48.0314960629921	0.226785714285714	0.108928571428571	2015-07-01
R2	N	channelside	R2N1	2015-06-17	2015-07-15	28	7.58	57.2559366754617	0.270714285714286	0.155	2015-07-01
R2	N	channelside	R2N1	2015-06-17	2015-07-15	28	6.11	53.3551554828151	0.218214285714286	0.116428571428571	2015-07-01
R2	N	channelside	R2N2	2015-06-17	2015-07-15	28	4.87	66.3244353182751	0.173928571428571	0.115357142857143	2015-07-01
R2	N	channelside	R2N2	2015-06-17	2015-07-15	28	7.08	63.8418079096045	0.252857142857143	0.161428571428571	2015-07-01
R2	N	channelside	R2N2	2015-06-17	2015-07-15	28	6.36	68.0817610062893	0.227142857142857	0.154642857142857	2015-07-01
R2	S	channelside	R2S1	2015-06-17	2015-07-15	28	3.58	76.8156424581006	0.127857142857143	0.0982142857142857	2015-07-01
R2	S	channelside	R2S1	2015-06-17	2015-07-15	28	3.55	76.9014084507042	0.126785714285714	0.0975	2015-07-01
R2	S	channelside	R2S1	2015-06-17	2015-07-15	28	2.69	66.1710037174721	0.0960714285714286	0.0635714285714286	2015-07-01
R2	N	control	R2NC1	2015-06-17	2015-07-15	28	1.03	92.2330097087379	0.0367857142857143	0.0339285714285714	2015-07-01
R2	N	control	R2NC1	2015-06-17	2015-07-15	28	1.73	90.7514450867052	0.0617857142857143	0.0560714285714286	2015-07-01
R2	N	control	R2NC1	2015-06-17	2015-07-15	28	0.51	86.2745098039215	0.0182142857142857	0.0157142857142857	2015-07-01
R2	N	control	R2NC2	2015-06-17	2015-07-15	28	1.21	92.5619834710744	0.0432142857142857	0.04	2015-07-01
R2	N	control	R2NC2	2015-06-17	2015-07-15	28	1.57	98.0891719745223	0.0560714285714286	0.055	2015-07-01
R2	N	control	R2NC2	2015-06-17	2015-07-15	28	1.11	86.4864864864865	0.0396428571428571	0.0342857142857143	2015-07-01
R2	S	channelside	R2S2	2015-06-17	2015-07-15	28	6.22	85.8520900321543	0.222142857142857	0.190714285714286	2015-07-01
R2	S	channelside	R2S2	2015-06-17	2015-07-15	28	2.14	70.5607476635514	0.0764285714285714	0.0539285714285714	2015-07-01
R2	S	channelside	R2S2	2015-06-17	2015-07-15	28	3.67	77.3841961852861	0.131071428571429	0.101428571428571	2015-07-01
R2	S	control	R2SC1	2015-06-17	2015-07-15	28	0.859999999999999	82.5581395348837	0.0307142857142857	0.0253571428571428	2015-07-01
R2	S	control	R2SC1	2015-06-17	2015-07-15	28	1.45	92.4137931034483	0.0517857142857143	0.0478571428571429	2015-07-01
R2	S	control	R2SC1	2015-06-17	2015-07-15	28	0.620000000000001	90.3225806451612	0.0221428571428572	0.02	2015-07-01
R2	S	control	R2SC2	2015-06-17	2015-07-15	28	0.800000000000001	87.5000000000001	0.0285714285714286	0.025	2015-07-01
R2	S	control	R2SC2	2015-06-17	2015-07-15	28	1.72	94.1860465116279	0.0614285714285715	0.0578571428571429	2015-07-01
R2	S	control	R2SC2	2015-06-17	2015-07-15	28	0.880000000000001	94.3181818181817	0.0314285714285715	0.0296428571428571	2015-07-01
R3	N	control	R3NC1	2015-06-20	2015-07-18	28	1.64	88.4146341463414	0.0585714285714286	0.0517857142857143	2015-07-04
R3	N	control	R3NC1	2015-06-20	2015-07-18	28	1.28	92.1875	0.0457142857142857	0.0421428571428571	2015-07-04
R3	N	control	R3NC1	2015-06-20	2015-07-18	28	1.25	94.4	0.0446428571428572	0.0421428571428572	2015-07-04
R3	S	control	R3SC1	2015-06-20	2015-07-18	28	0.709999999999999	83.0985915492959	0.0253571428571428	0.0210714285714286	2015-07-04
R3	S	control	R3SC1	2015-06-20	2015-07-18	28	1.02	54.9019607843138	0.0364285714285714	0.02	2015-07-04
R3	S	control	R3SC1	2015-06-20	2015-07-18	28	1.06	57.5471698113207	0.0378571428571429	0.0217857142857143	2015-07-04
R3	S	control	R3SC2	2015-06-20	2015-07-18	28	0.82	79.2682926829268	0.0292857142857143	0.0232142857142857	2015-07-04
R3	S	control	R3SC2	2015-06-20	2015-07-18	28	1.08	55.5555555555555	0.0385714285714286	0.0214285714285714	2015-07-04
R3	S	control	R3SC2	2015-06-20	2015-07-18	28	1.94	43.298969072165	0.0692857142857143	0.03	2015-07-04
R3	S	control	R3SC3	2015-06-20	2015-07-18	28	1.06	61.3207547169811	0.0378571428571429	0.0232142857142857	2015-07-04
R3	S	control	R3SC3	2015-06-20	2015-07-18	28	0.960000000000001	81.25	0.0342857142857143	0.0278571428571429	2015-07-04
R3	S	control	R3SC3	2015-06-20	2015-07-18	28	1.33	57.1428571428572	0.0475000000000001	0.0271428571428572	2015-07-04
R3	S	channelside	R3S1	2015-06-20	2015-07-18	28	2.658	77.4266365688487	0.0949285714285715	0.0735	2015-07-04
R3	S	channelside	R3S1	2015-06-20	2015-07-18	28	1.33	57.1428571428572	0.0474999999999999	0.0271428571428571	2015-07-04
R3	S	channelside	R3S1	2015-06-20	2015-07-18	28	1.31	74.0458015267176	0.0467857142857143	0.0346428571428572	2015-07-04
R3	S	channelside	R3S2	2015-06-20	2015-07-18	28	1.17	74.3589743589744	0.0417857142857142	0.0310714285714285	2015-07-04
R3	S	channelside	R3S2	2015-06-20	2015-07-18	28	1.87	73.2620320855615	0.0667857142857143	0.0489285714285714	2015-07-04
R3	S	channelside	R3S2	2015-06-20	2015-07-18	28	1.35	62.2222222222222	0.0482142857142857	0.03	2015-07-04
R3	S	channelside	R3S3	2015-06-20	2015-07-18	28	2.32	71.551724137931	0.0828571428571429	0.0592857142857143	2015-07-04
R3	S	channelside	R3S3	2015-06-20	2015-07-18	28	1.66	68.0722891566266	0.0592857142857143	0.0403571428571429	2015-07-04
R3	S	channelside	R3S3	2015-06-20	2015-07-18	28	1.95	68.7179487179487	0.0696428571428571	0.0478571428571429	2015-07-04
R3	N	channelside	R3N1	2015-06-20	2015-07-18	28	4	38	0.142857142857143	0.0542857142857143	2015-07-04
R3	N	channelside	R3N1	2015-06-20	2015-07-18	28	4.02	38.0597014925373	0.143571428571429	0.0546428571428572	2015-07-04
R3	N	channelside	R3N1	2015-06-20	2015-07-18	28	2.8	37.1428571428571	0.1	0.0371428571428571	2015-07-04
