date	reef	dir	channel	site	transect	coral	species	condition
2014-04-17	HB	S	channelside	HBS2	3	HBS2.3.2	ODIF	NONE
2014-04-17	HB	S	channelside	HBS2	3	HBS2.3.3	ODIF	SA
2014-04-17	HB	S	channelside	HBS2	3	HBS2.3.4	DSTO	SED
2014-04-17	HB	S	channelside	HBS2	3	HBS2.3.5	SINT	SA, PBUR
2014-04-17	HB	S	channelside	HBS2	3	HBS2.3.6	SINT	PBUR, P
2014-04-17	HB	S	channelside	HBS3	1	HBS3.1.1	SBOU	SA, PE
2014-04-17	HB	S	channelside	HBS3	1	HBS3.1.2	CNAT	SA, P, PE
2014-04-17	HB	S	channelside	HBS3	1	HBS3.1.3	MMEA	SA, PBUR, PE
2014-04-17	HB	S	channelside	HBS3	1	HBS3.1.4	MMEA	SA, PE
2014-04-17	HB	S	channelside	HBS3	1	HBS3.1.5	MMEA	SA, PBUR, PE
2014-04-17	HB	S	channelside	HBS3	1	HBS3.1.6	DSTO	SA, PE, PM
2014-04-17	HB	S	channelside	HBS3	1	HBS3.1.7	SINT	SA, PM
2014-04-17	HB	S	channelside	HBS3	1	HBS3.1.8	SINT	SA, PE, PM
2014-04-17	HB	S	channelside	HBS3	1	HBS3.1.9	DSTO	SED
2014-04-17	HB	S	channelside	HBS3	2	HBS3.2.1	DSTO	SA
2014-04-17	HB	S	channelside	HBS3	2	HBS3.2.10	SINT	SA, PE
2014-04-17	HB	S	channelside	HBS3	2	HBS3.2.2	ODIF	NONE
2014-04-17	HB	S	channelside	HBS3	2	HBS3.2.3	DSTO	SA, PE
2014-04-17	HB	S	channelside	HBS3	2	HBS3.2.4	DSTO	SA, PBUR, PE
2014-04-17	HB	S	channelside	HBS3	2	HBS3.2.5	DSTO	SA, PM
2014-04-17	HB	S	channelside	HBS3	2	HBS3.2.6	MMEA	SA, PBUR
2014-04-17	HB	S	channelside	HBS3	2	HBS3.2.7	DSTO	SA
2014-04-17	HB	S	channelside	HBS3	2	HBS3.2.8	SINT	SA, PE
2014-04-17	HB	S	channelside	HBS3	2	HBS3.2.9	DSTO	SED
2014-04-17	HB	S	channelside	HBS3	3	HBS3.3.1	MMEA	SA
2014-04-17	HB	S	channelside	HBS3	3	HBS3.3.10	DSTO	PD, SED
2014-04-17	HB	S	channelside	HBS3	3	HBS3.3.2	SSID	SA, M
2014-04-17	HB	S	channelside	HBS3	3	HBS3.3.3	CNAT	MIS
2014-04-17	HB	S	channelside	HBS3	3	HBS3.3.4	MMEA	SA, PE
2014-04-17	HB	S	channelside	HBS3	3	HBS3.3.5	DSTO	SED
2014-04-17	HB	S	channelside	HBS3	3	HBS3.3.6	DSTO	SA, P, PE
2014-04-17	HB	S	channelside	HBS3	3	HBS3.3.7	DSTO	SA, M, PE, PM
2014-04-17	HB	S	channelside	HBS3	3	HBS3.3.8	DSTO	SA, PE, PM
2014-04-17	HB	S	channelside	HBS3	3	HBS3.3.9	SSID	SA, M, PM
2014-04-17	HB	S	channelside	HBS4	1	HBS4.1.1	MMEA	SA, PBUR, PE
2014-04-17	HB	S	channelside	HBS4	1	HBS4.1.2	SINT	SA, PE
2014-04-17	HB	S	channelside	HBS4	1	HBS4.1.3	DSTO	SA, PE
2014-04-17	HB	S	channelside	HBS4	1	HBS4.1.4	SBOU	PE, SED, UD
2014-04-17	HB	S	channelside	HBS4	1	HBS4.1.5	SBOU	SA, PE
2014-04-17	HB	S	channelside	HBS4	1	HBS4.1.6	DSTO	SED
2014-04-17	HB	S	channelside	HBS4	1	HBS4.1.7	DSTO	SA, PE
2014-04-17	HB	S	channelside	HBS4	1	HBS4.1.8	DSTO	SA, PE
2014-04-17	HB	S	channelside	HBS4	1	HBS4.1.9	ODIF	NONE
2014-04-17	HB	S	channelside	HBS4	2	HBS4.2.1	ODIF	NONE
2014-04-17	HB	S	channelside	HBS4	2	HBS4.2.2	DSTO	SA, PE
2014-04-17	HB	S	channelside	HBS4	2	HBS4.2.3	DSTO	NONE
2014-04-17	HB	S	channelside	HBS4	2	HBS4.2.4	SBOU	SA, PE, PM
2014-04-17	HB	S	channelside	HBS4	2	HBS4.2.5	SBOU	SA, PE
2014-04-17	HB	S	channelside	HBS4	2	HBS4.2.6	SSID	M, PE, SED
2014-04-17	HB	S	channelside	HBS4	2	HBS4.2.7	DSTO	SA, PE
2014-04-17	HB	S	channelside	HBS4	2	HBS4.2.8	DSTO	SA, PE
2014-04-17	HB	S	channelside	HBS4	3	HBS4.3.1	DSTO	DEAD
2014-04-17	HB	S	channelside	HBS4	3	HBS4.3.2	DSTO	SED
2014-04-17	HB	S	channelside	HBS4	3	HBS4.3.3	SBOU	SA, P, PE
2014-04-17	HB	S	channelside	HBS4	3	HBS4.3.4	DSTO	SA, PE
2014-04-17	HB	S	channelside	HBS4	3	HBS4.3.5	DSTO	SED
2014-04-17	HB	S	channelside	HBS4	3	HBS4.3.6	SBOU	SA, PBUR, PE
2014-04-17	HB	S	channelside	HBS4	3	HBS4.3.7	DSTO	SED
2014-04-17	HB	S	channelside	HBS4	3	HBS4.3.8	DSTO	SA, PM
2014-04-17	HB	S	control	HBSC1	1	HBSC1.1.1	PAST	M, SED
2014-04-17	HB	S	control	HBSC1	1	HBSC1.1.10	SSID	SED
2014-04-17	HB	S	control	HBSC1	1	HBSC1.1.2	MCAV	SED
2014-04-17	HB	S	control	HBSC1	1	HBSC1.1.3	SINT	PE, SED
2014-04-17	HB	S	control	HBSC1	1	HBSC1.1.4	MCAV	NONE
2014-04-17	HB	S	control	HBSC1	1	HBSC1.1.5	DSTO	NONE
2014-04-17	HB	S	control	HBSC1	1	HBSC1.1.6	PSTR	NONE
2014-04-17	HB	S	control	HBSC1	1	HBSC1.1.7	MCAV	NONE
2014-04-17	HB	S	control	HBSC1	1	HBSC1.1.8	MCAV	PE
2014-04-17	HB	S	control	HBSC1	1	HBSC1.1.9	MCAV	PE
2014-04-17	HB	S	control	HBSC1	2	HBSC1.2.1	MCAV	SED
2014-04-17	HB	S	control	HBSC1	2	HBSC1.2.10	SSID	M, P, SED
2014-04-17	HB	S	control	HBSC1	2	HBSC1.2.2	MCAV	SED
2014-04-17	HB	S	control	HBSC1	2	HBSC1.2.3	SSID	FB, M, SED
2014-04-17	HB	S	control	HBSC1	2	HBSC1.2.4	MCAV	PE
2014-04-17	HB	S	control	HBSC1	2	HBSC1.2.5	DSTO	NONE
2014-04-17	HB	S	control	HBSC1	2	HBSC1.2.6	DSTO	UC
2014-04-17	HB	S	control	HBSC1	2	HBSC1.2.7	SSID	M, SED
2014-04-17	HB	S	control	HBSC1	2	HBSC1.2.8	SBOU	NONE
2014-04-17	HB	S	control	HBSC1	2	HBSC1.2.9	DSTO	NONE
2014-04-17	HB	S	control	HBSC1	3	HBSC1.3.1	PSTR	SA, PE
2014-04-17	HB	S	control	HBSC1	3	HBSC1.3.10	SINT	M, P, SED
2014-04-17	HB	S	control	HBSC1	3	HBSC1.3.2	DSTO	NONE
2014-04-17	HB	S	control	HBSC1	3	HBSC1.3.3	SBOU	PE, UD
2014-04-17	HB	S	control	HBSC1	3	HBSC1.3.4	SINT	P, SED
2014-04-17	HB	S	control	HBSC1	3	HBSC1.3.5	DCLI	PE, SED
2014-04-17	HB	S	control	HBSC1	3	HBSC1.3.6	PAST	M, PE, SED
2014-04-17	HB	S	control	HBSC1	3	HBSC1.3.7	DSTO	P, UC
2014-04-17	HB	S	control	HBSC1	3	HBSC1.3.8	DSTO	UC
2014-04-17	HB	S	control	HBSC1	3	HBSC1.3.9	MCAV	PE
2014-04-19	HB	N	channelside	HBN2	1	HBN2.1.1	PAST	SA, M
2014-04-19	HB	N	channelside	HBN2	1	HBN2.1.2	PAST	SA, M
2014-04-19	HB	N	channelside	HBN2	1	HBN2.1.3	PAST	FB, M, P, SED
2014-04-19	HB	N	channelside	HBN2	1	HBN2.1.4	SBOU	SA, PE, UD
2014-04-19	HB	N	channelside	HBN2	1	HBN2.1.5	SSID	SA, P, PE
2014-04-19	HB	N	channelside	HBN2	2	HBN2.2.1	ODIF	SA, PE
2014-04-19	HB	N	channelside	HBN2	2	HBN2.2.2	PAST	SA, M, PE
2014-04-19	HB	N	channelside	HBN2	2	HBN2.2.3	SSID	P, PE, SED
2014-04-19	HB	N	channelside	HBN2	2	HBN2.2.4	SSID	SA, P, PE
2014-04-19	HB	N	channelside	HBN2	3	HBN2.3.1	SBOU	SA, PBUR, PE
2014-04-19	HB	N	channelside	HBN2	3	HBN2.3.2	DSTO	DEAD
2014-04-19	HB	N	channelside	HBN2	3	HBN2.3.3	SSID	SA, P
2014-04-19	HB	N	channelside	HBN2	3	HBN2.3.4	SSID	P, SED
2014-04-19	HB	N	channelside	HBN2	3	HBN2.3.5	SINT	SA, PE, PM
2014-04-19	HB	N	channelside	HBN2	3	HBN2.3.6	SSID	MIS
2014-04-19	HB	S	channelside	HBS3	1	HBS3.1.1	SBOU	SA, PE
2014-04-19	HB	S	channelside	HBS3	1	HBS3.1.2	CNAT	P, PE, SED
2014-04-19	HB	S	channelside	HBS3	1	HBS3.1.3	MMEA	SA, PBUR, PE
2014-04-19	HB	S	channelside	HBS3	1	HBS3.1.4	MMEA	PE, SED
2014-04-19	HB	S	channelside	HBS3	1	HBS3.1.5	MMEA	SA, PBUR, P, PE
2014-04-19	HB	S	channelside	HBS3	1	HBS3.1.6	DSTO	M, PM, SED
2014-04-19	HB	S	channelside	HBS3	1	HBS3.1.7	SINT	SA, PM
2014-04-19	HB	S	channelside	HBS3	1	HBS3.1.8	SINT	SA, M, PM
2014-04-19	HB	S	channelside	HBS3	1	HBS3.1.9	DSTO	SED
2014-04-19	HB	S	channelside	HBS3	2	HBS3.2.1	DSTO	SED
2014-04-19	HB	S	channelside	HBS3	2	HBS3.2.10	SINT	SA, PE
2014-04-19	HB	S	channelside	HBS3	2	HBS3.2.2	ODIF	SA, P, PE
2014-04-19	HB	S	channelside	HBS3	2	HBS3.2.3	DSTO	SED
2014-04-19	HB	S	channelside	HBS3	2	HBS3.2.4	DSTO	SA, PBUR, PE
2014-04-19	HB	S	channelside	HBS3	2	HBS3.2.5	DSTO	SA, PE, PM
2014-04-19	HB	S	channelside	HBS3	2	HBS3.2.6	MMEA	PBUR, SED
2014-04-19	HB	S	channelside	HBS3	2	HBS3.2.7	DSTO	SA, PE
2014-04-19	HB	S	channelside	HBS3	2	HBS3.2.8	SINT	SA, PE
2014-04-19	HB	S	channelside	HBS3	2	HBS3.2.9	DSTO	NONE
2014-04-19	HB	S	channelside	HBS3	3	HBS3.3.1	MMEA	NONE
2014-04-19	HB	S	channelside	HBS3	3	HBS3.3.10	DSTO	PBUR, PD, SED
2014-04-19	HB	S	channelside	HBS3	3	HBS3.3.2	SSID	M, SED
2014-04-19	HB	S	channelside	HBS3	3	HBS3.3.3	CNAT	MIS
2014-04-19	HB	S	channelside	HBS3	3	HBS3.3.4	MMEA	M, PE, SED
2014-04-19	HB	S	channelside	HBS3	3	HBS3.3.5	DSTO	SED
2014-04-19	HB	S	channelside	HBS3	3	HBS3.3.6	DSTO	PM, SED
2014-04-19	HB	S	channelside	HBS3	3	HBS3.3.7	DSTO	SA, PE, PM
2014-04-19	HB	S	channelside	HBS3	3	HBS3.3.8	DSTO	PM, SED
2014-04-19	HB	S	channelside	HBS3	3	HBS3.3.9	SSID	M, PM, SED
2014-04-19	HB	S	channelside	HBS4	1	HBS4.1.1	MMEA	PE, SED
2014-04-19	HB	S	channelside	HBS4	1	HBS4.1.2	SINT	PE, SA
2014-04-19	HB	S	channelside	HBS4	1	HBS4.1.3	DSTO	SED, PM
2014-04-19	HB	S	channelside	HBS4	1	HBS4.1.4	SBOU	PE, SED, UD, PM
2014-04-19	HB	S	channelside	HBS4	1	HBS4.1.5	SBOU	PE, SA, PM
2014-04-19	HB	S	channelside	HBS4	1	HBS4.1.6	DSTO	SED
2014-04-19	HB	S	channelside	HBS4	1	HBS4.1.7	DSTO	SA, PM
2014-04-19	HB	S	channelside	HBS4	1	HBS4.1.8	DSTO	SED
2014-04-19	HB	S	channelside	HBS4	1	HBS4.1.9	ODIF	P, SED
2014-04-19	HB	S	channelside	HBS4	2	HBS4.2.1	ODIF	PE, SED
2014-04-19	HB	S	channelside	HBS4	2	HBS4.2.2	DSTO	SED
2014-04-19	HB	S	channelside	HBS4	2	HBS4.2.3	DSTO	SED
2014-04-19	HB	S	channelside	HBS4	2	HBS4.2.4	SBOU	PE, SA, PM
2014-04-19	HB	S	channelside	HBS4	2	HBS4.2.5	SBOU	SA, PM
2014-04-19	HB	S	channelside	HBS4	2	HBS4.2.6	SSID	M, SED, P
2014-04-19	HB	S	channelside	HBS4	2	HBS4.2.7	DSTO	PE, SA
2014-04-19	HB	S	channelside	HBS4	2	HBS4.2.8	DSTO	PE, SA
2014-04-19	HB	S	channelside	HBS4	3	HBS4.3.1	DSTO	DEAD
2014-04-19	HB	S	channelside	HBS4	3	HBS4.3.2	DSTO	SA
2014-04-19	HB	S	channelside	HBS4	3	HBS4.3.3	SBOU	PE, SA, PM
2014-04-19	HB	S	channelside	HBS4	3	HBS4.3.4	DSTO	SED
2014-04-19	HB	S	channelside	HBS4	3	HBS4.3.5	DSTO	SA
2014-04-19	HB	S	channelside	HBS4	3	HBS4.3.6	SBOU	PE, SA, PBUR
2014-04-19	HB	S	channelside	HBS4	3	HBS4.3.7	DSTO	SED
2014-04-19	HB	S	channelside	HBS4	3	HBS4.3.8	DSTO	SA, PM
2014-04-19	HB	S	control	HBSC1	1	HBSC1.1.1	PAST	M, SED
2014-04-19	HB	S	control	HBSC1	1	HBSC1.1.10	SSID	P, SED
2014-04-19	HB	S	control	HBSC1	1	HBSC1.1.2	MCAV	SED
2014-04-19	HB	S	control	HBSC1	1	HBSC1.1.3	SINT	M, PE, SED
2014-04-19	HB	S	control	HBSC1	1	HBSC1.1.4	MCAV	SED
2014-04-19	HB	S	control	HBSC1	1	HBSC1.1.5	DSTO	NONE
2014-04-19	HB	S	control	HBSC1	1	HBSC1.1.6	PSTR	NONE
2014-04-19	HB	S	control	HBSC1	1	HBSC1.1.7	MCAV	SED
2014-04-19	HB	S	control	HBSC1	1	HBSC1.1.8	MCAV	PE
2014-04-19	HB	S	control	HBSC1	1	HBSC1.1.9	MCAV	PE
2014-04-19	HB	S	control	HBSC1	2	HBSC1.2.1	MCAV	SED
2014-04-19	HB	S	control	HBSC1	2	HBSC1.2.10	SSID	P, SED
2014-04-19	HB	S	control	HBSC1	2	HBSC1.2.2	MCAV	PE
2014-04-19	HB	S	control	HBSC1	2	HBSC1.2.3	SSID	M, SED
2014-04-19	HB	S	control	HBSC1	2	HBSC1.2.4	MCAV	SED
2014-04-19	HB	S	control	HBSC1	2	HBSC1.2.5	DSTO	PE, SED
2014-04-19	HB	S	control	HBSC1	2	HBSC1.2.6	DSTO	SED
2014-04-19	HB	S	control	HBSC1	2	HBSC1.2.7	SSID	M, P, SED
2014-04-19	HB	S	control	HBSC1	2	HBSC1.2.8	SBOU	P, PE, SED
2014-04-19	HB	S	control	HBSC1	2	HBSC1.2.9	DSTO	NONE
2014-04-19	HB	S	control	HBSC1	3	HBSC1.3.1	PSTR	SED
2014-04-19	HB	S	control	HBSC1	3	HBSC1.3.10	SINT	P, SED
2014-04-19	HB	S	control	HBSC1	3	HBSC1.3.2	DSTO	NONE
2014-04-19	HB	S	control	HBSC1	3	HBSC1.3.3	SBOU	PE, UD
2014-04-19	HB	S	control	HBSC1	3	HBSC1.3.4	SINT	SED
2014-04-19	HB	S	control	HBSC1	3	HBSC1.3.5	DCLI	P, PE, SED
2014-04-19	HB	S	control	HBSC1	3	HBSC1.3.6	PAST	FB, PE, SED
2014-04-19	HB	S	control	HBSC1	3	HBSC1.3.7	DSTO	P
2014-04-19	HB	S	control	HBSC1	3	HBSC1.3.8	DSTO	SED
2014-04-19	HB	S	control	HBSC1	3	HBSC1.3.9	MCAV	M, PE, SED
2014-04-23	HB	S	channelside	HBS3	1	HBS3.1.1	SBOU	PE, SA
2014-04-23	HB	S	channelside	HBS3	1	HBS3.1.2	CNAT	SED
2014-04-23	HB	S	channelside	HBS3	1	HBS3.1.3	MMEA	SA
2014-04-23	HB	S	channelside	HBS3	1	HBS3.1.4	MMEA	SA
2014-04-23	HB	S	channelside	HBS3	1	HBS3.1.5	MMEA	PBUR, SA, PM
2014-04-23	HB	S	channelside	HBS3	1	HBS3.1.6	DSTO	M, SA, PM
2014-04-23	HB	S	channelside	HBS3	1	HBS3.1.7	SINT	SED
2014-04-23	HB	S	channelside	HBS3	1	HBS3.1.8	SINT	M, SA, PB, PM
2014-04-23	HB	S	channelside	HBS3	1	HBS3.1.9	DSTO	SED
2014-04-23	HB	S	channelside	HBS3	2	HBS3.2.1	DSTO	SED
2014-04-23	HB	S	channelside	HBS3	2	HBS3.2.10	SINT	SED
2014-04-23	HB	S	channelside	HBS3	2	HBS3.2.2	ODIF	SA
2014-04-23	HB	S	channelside	HBS3	2	HBS3.2.3	DSTO	SA
2014-04-23	HB	S	channelside	HBS3	2	HBS3.2.4	DSTO	SA, PBUR
2014-04-23	HB	S	channelside	HBS3	2	HBS3.2.5	DSTO	SA, PM
2014-04-23	HB	S	channelside	HBS3	2	HBS3.2.6	MMEA	SA, PM
2014-04-23	HB	S	channelside	HBS3	2	HBS3.2.7	DSTO	SA
2014-04-23	HB	S	channelside	HBS3	2	HBS3.2.8	SINT	SA
2014-04-23	HB	S	channelside	HBS3	2	HBS3.2.9	DSTO	SED
2014-04-23	HB	S	channelside	HBS3	3	HBS3.3.1	MMEA	SED
2014-04-23	HB	S	channelside	HBS3	3	HBS3.3.10	DSTO	SA
2014-04-23	HB	S	channelside	HBS3	3	HBS3.3.2	SSID	M, SA
2014-04-23	HB	S	channelside	HBS3	3	HBS3.3.3	CNAT	MIS
2014-04-23	HB	S	channelside	HBS3	3	HBS3.3.4	MMEA	SA, PM
2014-04-23	HB	S	channelside	HBS3	3	HBS3.3.5	DSTO	SED
2014-04-23	HB	S	channelside	HBS3	3	HBS3.3.6	DSTO	SA, PBUR, PM
2014-04-23	HB	S	channelside	HBS3	3	HBS3.3.7	DSTO	PE, SA
2014-04-23	HB	S	channelside	HBS3	3	HBS3.3.8	DSTO	PBUR, PM
2014-04-23	HB	S	channelside	HBS3	3	HBS3.3.9	SSID	M, SA
2014-04-23	HB	S	channelside	HBS4	1	HBS4.1.1	MMEA	SA
2014-04-23	HB	S	channelside	HBS4	1	HBS4.1.2	SINT	PE, SA, M
2014-04-23	HB	S	channelside	HBS4	1	HBS4.1.3	DSTO	PBUR
2014-04-23	HB	S	channelside	HBS4	1	HBS4.1.4	SBOU	PE, UD, PM
2014-04-23	HB	S	channelside	HBS4	1	HBS4.1.5	SBOU	PE, SA
2014-04-23	HB	S	channelside	HBS4	1	HBS4.1.6	DSTO	SED
2014-04-23	HB	S	channelside	HBS4	1	HBS4.1.7	DSTO	SA, PM, P
2014-04-23	HB	S	channelside	HBS4	1	HBS4.1.8	DSTO	SA
2014-04-23	HB	S	channelside	HBS4	1	HBS4.1.9	ODIF	NONE
2014-04-23	HB	S	channelside	HBS4	2	HBS4.2.1	ODIF	SED
2014-04-23	HB	S	channelside	HBS4	2	HBS4.2.2	DSTO	SED
2014-04-23	HB	S	channelside	HBS4	2	HBS4.2.3	DSTO	NONE
2014-04-23	HB	S	channelside	HBS4	2	HBS4.2.4	SBOU	PE, PM
2014-04-23	HB	S	channelside	HBS4	2	HBS4.2.5	SBOU	PE, SA, PM
2014-04-23	HB	S	channelside	HBS4	2	HBS4.2.6	SSID	M, SED
2014-04-23	HB	S	channelside	HBS4	2	HBS4.2.7	DSTO	SED
2014-04-23	HB	S	channelside	HBS4	2	HBS4.2.8	DSTO	SED
2014-04-23	HB	S	channelside	HBS4	3	HBS4.3.1	DSTO	DEAD
2014-04-23	HB	S	channelside	HBS4	3	HBS4.3.2	DSTO	SED
2014-04-23	HB	S	channelside	HBS4	3	HBS4.3.3	SBOU	PE, PM
2014-04-23	HB	S	channelside	HBS4	3	HBS4.3.4	DSTO	SA
2014-04-23	HB	S	channelside	HBS4	3	HBS4.3.5	DSTO	SED
2014-04-23	HB	S	channelside	HBS4	3	HBS4.3.6	SBOU	PE, SA, PBUR
2014-04-23	HB	S	channelside	HBS4	3	HBS4.3.7	DSTO	SED
2014-04-23	HB	S	channelside	HBS4	3	HBS4.3.8	DSTO	SA, PM
2014-04-23	HB	S	control	HBSC1	1	HBSC1.1.1	PAST	M, FB
2014-04-23	HB	S	control	HBSC1	1	HBSC1.1.10	SSID	SED
2014-04-23	HB	S	control	HBSC1	1	HBSC1.1.2	MCAV	SED
2014-04-23	HB	S	control	HBSC1	1	HBSC1.1.3	SINT	NONE
2014-04-23	HB	S	control	HBSC1	1	HBSC1.1.4	MCAV	PE, SED
2014-04-23	HB	S	control	HBSC1	1	HBSC1.1.5	DSTO	NONE
2014-04-23	HB	S	control	HBSC1	1	HBSC1.1.6	PSTR	SED
2014-04-23	HB	S	control	HBSC1	1	HBSC1.1.7	MCAV	SED
2014-04-23	HB	S	control	HBSC1	1	HBSC1.1.8	MCAV	PE
2014-04-23	HB	S	control	HBSC1	1	HBSC1.1.9	MCAV	PE
2014-04-23	HB	S	control	HBSC1	2	HBSC1.2.1	MCAV	SA, PE
2014-04-23	HB	S	control	HBSC1	2	HBSC1.2.10	SSID	M
2014-04-23	HB	S	control	HBSC1	2	HBSC1.2.2	MCAV	NONE
2014-04-23	HB	S	control	HBSC1	2	HBSC1.2.3	SSID	M, SED
2014-04-23	HB	S	control	HBSC1	2	HBSC1.2.4	MCAV	SED
2014-04-23	HB	S	control	HBSC1	2	HBSC1.2.5	DSTO	PE, SA
2014-04-23	HB	S	control	HBSC1	2	HBSC1.2.6	DSTO	SED
2014-04-23	HB	S	control	HBSC1	2	HBSC1.2.7	SSID	M
2014-04-23	HB	S	control	HBSC1	2	HBSC1.2.8	SBOU	PE, SED, P
2014-04-23	HB	S	control	HBSC1	2	HBSC1.2.9	DSTO	SED
2014-04-23	HB	S	control	HBSC1	3	HBSC1.3.1	PSTR	SA
2014-04-23	HB	S	control	HBSC1	3	HBSC1.3.10	SINT	UPM, SA, M
2014-04-23	HB	S	control	HBSC1	3	HBSC1.3.2	DSTO	NONE
2014-04-23	HB	S	control	HBSC1	3	HBSC1.3.3	SBOU	UD
2014-04-23	HB	S	control	HBSC1	3	HBSC1.3.4	SINT	SED
2014-04-23	HB	S	control	HBSC1	3	HBSC1.3.5	DCLI	SA, M
2014-04-23	HB	S	control	HBSC1	3	HBSC1.3.6	PAST	M, SED, SA
2014-04-23	HB	S	control	HBSC1	3	HBSC1.3.7	DSTO	NONE
2014-04-23	HB	S	control	HBSC1	3	HBSC1.3.8	DSTO	SED
2014-04-23	HB	S	control	HBSC1	3	HBSC1.3.9	MCAV	SED
2014-04-24	HB	N	channelside	HBN2	1	HBN2.1.1	PAST	M, SA
2014-04-24	HB	N	channelside	HBN2	1	HBN2.1.2	PAST	SA
2014-04-24	HB	N	channelside	HBN2	1	HBN2.1.3	PAST	M, SA
2014-04-24	HB	N	channelside	HBN2	1	HBN2.1.4	SBOU	UD, SA
2014-04-24	HB	N	channelside	HBN2	1	HBN2.1.5	SSID	SA
2014-04-24	HB	N	channelside	HBN2	2	HBN2.2.1	ODIF	SA, PBUR
2014-04-24	HB	N	channelside	HBN2	2	HBN2.2.2	PAST	SA
2014-04-24	HB	N	channelside	HBN2	2	HBN2.2.3	SSID	PE, SA
2014-04-24	HB	N	channelside	HBN2	2	HBN2.2.4	SSID	SA, M
2014-04-24	HB	N	channelside	HBN2	3	HBN2.3.1	SBOU	SA, PBUR, P
2014-04-24	HB	N	channelside	HBN2	3	HBN2.3.2	DSTO	DEAD
2014-04-24	HB	N	channelside	HBN2	3	HBN2.3.3	SSID	PBUR
2014-04-24	HB	N	channelside	HBN2	3	HBN2.3.4	SSID	BUR
2014-04-24	HB	N	channelside	HBN2	3	HBN2.3.5	SINT	PBUR, SA
2014-04-24	HB	N	channelside	HBN2	3	HBN2.3.6	SSID	MIS
2014-04-24	HB	N	channelside	HBN3	1	HBN3.1.1	SBOU	UD, SA
2014-04-24	HB	N	channelside	HBN3	1	HBN3.1.2	SBOU	UD, M, SA
2014-04-24	HB	N	channelside	HBN3	1	HBN3.1.3	SBOU	PE, PM, SA
2014-04-24	HB	N	channelside	HBN3	1	HBN3.1.4	SBOU	PE, SA
2014-04-24	HB	N	channelside	HBN3	1	HBN3.1.5	SBOU	PE, SA
2014-04-24	HB	N	channelside	HBN3	1	HBN3.1.6	DSTO	PE, SA, PBUR
2014-04-24	HB	N	channelside	HBN3	1	HBN3.1.7	PAST	M, SA
2014-04-24	HB	N	channelside	HBN3	1	HBN3.1.8	SBOU	PE, SA
2014-04-24	HB	N	channelside	HBN3	2	HBN3.2.1	SSID	M, SA, P
2014-04-24	HB	N	channelside	HBN3	2	HBN3.2.10	PAST	M, SA
2014-04-24	HB	N	channelside	HBN3	2	HBN3.2.2	SSID	M, SA
2014-04-24	HB	N	channelside	HBN3	2	HBN3.2.3	SBOU	PE, SA
2014-04-24	HB	N	channelside	HBN3	2	HBN3.2.4	PAST	SA
2014-04-24	HB	N	channelside	HBN3	2	HBN3.2.5	SSID	M, SA
2014-04-24	HB	N	channelside	HBN3	2	HBN3.2.6	SBOU	PE, SA
2014-04-24	HB	N	channelside	HBN3	2	HBN3.2.7	SBOU	PE, SA
2014-04-24	HB	N	channelside	HBN3	2	HBN3.2.8	PAST	MIS
2014-04-24	HB	N	channelside	HBN3	2	HBN3.2.9	DSTO	SA
2014-04-24	HB	N	channelside	HBN3	3	HBN3.3.1	DCLI	SA, PBUR
2014-04-24	HB	N	channelside	HBN3	3	HBN3.3.2	ODIF	SA
2014-04-24	HB	N	channelside	HBN3	3	HBN3.3.3	SBOU	PE, UD, SA
2014-04-24	HB	N	channelside	HBN3	3	HBN3.3.4	SBOU	UD, SA, M
2014-04-24	HB	N	channelside	HBN3	3	HBN3.3.5	DSTO	SA, M
2014-04-24	HB	N	channelside	HBN3	3	HBN3.3.6	DSTO	SA
2014-04-24	HB	N	channelside	HBN3	3	HBN3.3.7	ODIF	SED
2014-04-24	HB	N	channelside	HBN3	3	HBN3.3.8	SSID	SA, M
2014-04-24	HB	N	channelside	HBN3	3	HBN3.3.9	SSID	SA, M
2014-04-24	HB	N	control	HBNC1	1	HBNC1.1.1	DSTO	NONE
2014-04-24	HB	N	control	HBNC1	1	HBNC1.1.2	SBOU	UD, SA, PE
2014-04-24	HB	N	control	HBNC1	1	HBNC1.1.3	SBOU	UD
2014-04-24	HB	N	control	HBNC1	1	HBNC1.1.4	SINT	MIS
2014-04-24	HB	N	control	HBNC1	1	HBNC1.1.5	DSTO	SED
2014-04-24	HB	N	control	HBNC1	1	HBNC1.1.6	SBOU	SA, PE
2014-04-24	HB	N	control	HBNC1	2	HBNC1.2.1	SBOU	UD, PE, M
2014-04-24	HB	N	control	HBNC1	2	HBNC1.2.2	SBOU	MIS
2014-04-24	HB	N	control	HBNC1	2	HBNC1.2.3	SBOU	PB, PE
2014-04-24	HB	N	control	HBNC1	3	HBNC1.3.1	SINT	SA, M
2014-04-24	HB	N	control	HBNC1	3	HBNC1.3.2	DSTO	NONE
2014-04-24	HB	N	control	HBNC1	3	HBNC1.3.3	SBOU	PE, UD, PM
2014-04-24	HB	N	control	HBNC1	3	HBNC1.3.4	SINT	M, SA
2014-04-24	HB	N	control	HBNC1	3	HBNC1.3.5	DSTO	SED
2014-04-24	HB	S	channelside	HBS1	1	HBS1.1.1	DCLI	SA
2014-04-24	HB	S	channelside	HBS1	1	HBS1.1.2	SBOU	PE, SA, UD
