8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,5,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,5,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,TO,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,7,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,AO,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,22,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,35,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,BR,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,7,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,22,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,18,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,13,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,12,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,5,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,7,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,45,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,5,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,6,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,17,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,18,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,12,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,13,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,50,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,50,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,12,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,BR,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,TO,18,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,75,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,37,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,28,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,18,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,7,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,13,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,12,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,27,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,5,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,17,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,26,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,22,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,12,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,12,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,25,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,BR,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,30,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,7,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,22,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Eunicea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,25,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,18,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,AO,18,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,12,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,17,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaura,,,,,12,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,40,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,,18,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Plexaurella,,,,TO,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,5,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,30,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,18,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,12,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,13,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,27,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,30,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,30,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,50,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,12,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,22,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,27,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,45,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,22,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,18,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,22,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,5,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,35,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,25,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,12,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,40,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudoplexaura,,,,,35,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,45,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,30,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,CM,60,,
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,AO,60,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,45,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,18,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,22,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,22,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,23,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,8,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,30,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,25,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,45,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Muricea,,,,,32,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,25,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,25,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,25,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,12,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,5,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,5,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,25,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,8,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,5,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,12,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,5,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,12,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,5,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,30,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,5,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,18,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,32,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,30,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,18,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,55,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,22,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,12,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,18,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,35,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,32,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,8,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,8,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,7,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,40,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,22,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,5,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,25,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,CY,35,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,5,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,5,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,12,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,12,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,35,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,5,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Pseudopterogorgia,,,,,20,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Briareum,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Briareum,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Briareum,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Briareum,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Briareum,,,,,15,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Briareum,,,,,10,,1
8/11/16,PC,R2NC2,1,JC,,,,,,,,,,,,,Octocoral,Briareum,,,,,20,,1
